web_url,snippet,lead_paragraph,abstract,headline,keywords,pub_date,document_type,news_desk,byline,type_of_material,_id,word_count
https://www.nytimes.com/2013/01/10/us/high-hay-prices-encourage-more-thefts-from-farms.html,"Drought and grass fires have pushed the price of hay to near records, making it an increasingly irresistible target for thieves or desperate peers.","DENVER — Across the West, ranchers, farmers and county sheriffs are grappling with a new scourge: hay rustling.","Drought and grass fires have pushed the price of hay to near records, making it an increasingly irresistible target for thieves or desperate peers.","{'main': 'Cash for Hay Driving Thieves to Move Bundles', 'kicker': None, 'content_kicker': None, 'print_headline': 'Cash for Hay Driving Thieves To Move Bundles', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Healy, Jack', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Agriculture and Farming', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Robberies and Thefts', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Drought', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Colorado', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Oklahoma', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Nebraska', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Kansas', 'rank': 8, 'major': 'N'}]",2013-01-09T17:18:42+0000,article,National,"{'original': 'By Jack Healy', 'person': [{'firstname': 'Jack', 'middlename': None, 'lastname': 'Healy', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c889fb940d36ff070c193ba,627
https://www.nytimes.com/2013/01/09/dining/reviews/restaurant-review-el-toro-blanco-in-the-west-village.html,"El Toro Blanco in the West Village conjures a midcentury modern, California ambience, where the centerpiece of a fun and stylish night on the town can be a plate of tamales.","ONCE you plow your way through the crowds struggling in vain to catch a bartender’s eye at El Toro Blanco, you emerge into a dining room that might be in Santa Barbara during the last days of the Nixon administration. Ridged orange backs on half-moon banquettes stand up like a wall of Cheetos. Glazed brick walls in red and black flank curvy 1960s plywood chairs, dangling tangerine-colored pendant lights, and matadors painted on black velvet.","El Toro Blanco in the West Village conjures a midcentury modern, California ambience, where the centerpiece of a fun and stylish night on the town can be a plate of tamales.","{'main': 'Playing Cool With a Mexican Palette', 'kicker': None, 'content_kicker': None, 'print_headline': 'Playing Cool With a Mexican Palette', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'El Toro Blanco (Manhattan, NY, Restaurant)', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Wells, Pete', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Restaurants', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'McDonald, John', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Capon, Josh', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'West Village (Manhattan, NY)', 'rank': 6, 'major': 'N'}]",2013-01-08T18:48:16+0000,article,Dining,"{'original': 'By Pete Wells', 'person': [{'firstname': 'Pete', 'middlename': None, 'lastname': 'Wells', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Review,5c889fb740d36ff070c19367,1034
https://www.nytimes.com/2013/01/06/nyregion/a-review-of-bar-americain-at-mohegan-sun-in-uncasville.html,"Bar Americain, inside the Mohegan Sun Casino, offers a variety of American foods with the culinary touch of chef Bobby Flay.","I’ve never liked dining in a casino setting. Parking nightmares, disorienting treks through cacophonous gambling halls — and all too often, when you arrive, prices to make the low-roller quake. Bobby Flay’s Bar Americain, at Mohegan Sun, isn’t cheap. Eating thriftily will challenge the craftiest diner.","Bar Americain, inside the Mohegan Sun Casino, offers a variety of American foods with the culinary touch of chef Bobby Flay.","{'main': 'A Culinary Crazy Quilt From a Celebrated Chef', 'kicker': 'Connecticut Dining | Uncasville', 'content_kicker': None, 'print_headline': 'A Culinary Crazy Quilt From a Celebrated Chef', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Bar Americain (Uncasville, Conn, Restaurant)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Uncasville (Conn)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Mohegan Sun Casino', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Flay, Bobby', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Restaurants', 'rank': 5, 'major': 'N'}]",2013-01-05T01:14:10+0000,article,Metro,"{'original': 'By Rand Richards Cooper', 'person': [{'firstname': 'Rand', 'middlename': 'Richards', 'lastname': 'Cooper', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c889faf40d36ff070c19167,948
https://well.blogs.nytimes.com/2012/12/31/what-you-think-you-know-but-dont-about-wise-eating/,"Joe Schwarcz, a scientist at McGill University, sets the record straight on a host of widely circulated nutritional falsehoods.","Let’s start the new year on scientifically sound footing by addressing some nutritional falsehoods that circulate widely in cyberspace, locker rooms, supermarkets and health food stores. As a result, millions of people are squandering hard-earned dollars on questionable, even hazardous foods and supplements.","Joe Schwarcz, a scientist at McGill University, sets the record straight on a host of widely circulated nutritional falsehoods.","{'main': 'What You Think You Know (but Don’t) About Wise Eating', 'kicker': 'Well', 'content_kicker': None, 'print_headline': 'What You Don’t Know About Wise Eating', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Diet and Nutrition', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Food', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Meat', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Nuts', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Organic Foods and Products', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Seafood', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Sustainable Living', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Trans Fatty Acids', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Vitamins', 'rank': 9, 'major': 'N'}]",2012-12-31T05:01:32+0000,article,,"{'original': 'By Jane E. Brody', 'person': [{'firstname': 'Jane', 'middlename': 'E.', 'lastname': 'Brody', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c88387540d36ff070acb479,994
https://www.nytimes.com/2012/12/23/nyregion/a-review-of-main-street-grill-in-watertown.html,"The Main Street Grill takes a fresh approach to “new American” cuisine, recasting some old favorites, like nachos and carbonara, in novel ways.","Watertown has its share of pizza parlors, diners, Chinese takeout and run-of-the-mill tavern food. Since spring 2012, it also has the Main Street Grill, which strives toward a more refined cuisine.","The Main Street Grill takes a fresh approach to “new American” cuisine, recasting some old favorites, like nachos and carbonara, in novel ways.","{'main': 'Meals With a Twist, Starting With Popcorn', 'kicker': 'Connecticut Dining | Watertown', 'content_kicker': None, 'print_headline': 'Meals With a Twist, Starting With Popcorn', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Watertown (Conn)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Restaurants', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Main Street Grill (Watertown, Conn)', 'rank': 3, 'major': 'N'}]",2012-12-22T00:35:27+0000,article,Metro,"{'original': 'By Christopher Brooks', 'person': [{'firstname': 'Christopher', 'middlename': None, 'lastname': 'Brooks', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c889f9140d36ff070c18acc,1014
https://www.nytimes.com/2012/12/20/greathomesanddestinations/in-new-york-two-adults-three-cats-plenty-of-color.html,An East Village decorating scheme subtly inspired by cats.,"ALEXANDRA CUNNINGHAM, the 31-year-old director of exhibitions at the Design Miami furniture fairs in Florida and Switzerland, has three loves: artistic furniture; Seth Cameron, 30, her boyfriend of two years; and their three cats. Each has been vital to the look of the 1,100 square-foot East Village apartment they all share.",An East Village decorating scheme subtly inspired by cats.,"{'main': 'Once More, With Felines', 'kicker': 'On Location', 'content_kicker': None, 'print_headline': 'Once More, With Felines', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Interior Design and Furnishings', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'East Village (NYC)', 'rank': 2, 'major': 'N'}]",2012-12-20T01:02:12+0000,article,Home,"{'original': 'By Elaine Louie', 'person': [{'firstname': 'Elaine', 'middlename': None, 'lastname': 'Louie', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c889f8b40d36ff070c189a4,599
https://www.nytimes.com/2012/12/16/nyregion/a-review-of-pips-at-the-copper-beech-inn-in-ivoryton.html,"A chef’s passage from town to country has been accompanied by a shift in culinary culture, from avant-garde act to a heartier, simpler cuisine.","Until last summer, Noel Jones was the executive chef at ON20, a sophisticated and pricey urban restaurant on the 20th floor of the Hartford Steam Boiler Building. With skill that bordered on virtuosity, he served some of the most meticulously engineered, cutting-edge food in the state. Desserts were deconstructed, vegetables chopped to diminutive dice. Using thermal mixers, foaming devices and sous vide cookery, he produced a cuisine that was as delicious as it was technically demanding.","A chef’s passage from town to country has been accompanied by a shift in culinary culture, from avant-garde act to a heartier, simpler cuisine.","{'main': 'A Chef Steps Off the High-Wire', 'kicker': 'Connecticut Dining | Ivoryton', 'content_kicker': None, 'print_headline': 'A Chef Steps Off the High-Wire', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': ""Pip's at The Copper Beech Inn (Ivoryton, Conn, Restaurant)"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Restaurants', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Ivoryton (Conn)', 'rank': 3, 'major': 'N'}]",2012-12-15T00:39:13+0000,article,Metro,"{'original': 'By Stephanie Lyness', 'person': [{'firstname': 'Stephanie', 'middlename': None, 'lastname': 'Lyness', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Review,5c889f7e40d36ff070c186af,876
https://www.nytimes.com/2012/12/16/nyregion/a-review-of-jewel-restaurant-in-melville.html,"Visitors to Jewel, the largest of Tom Schaudel’s restaurants, are greeted by burbling fountains and offered don’t-miss meals like the millionaire’s pizza with black truffles.","There are restaurateurs on Long Island who are better known than Tom Schaudel, but most of them have made their reputations in Manhattan. Mr. Schaudel is Long Island’s homegrown restaurant king.","Visitors to Jewel, the largest of Tom Schaudel’s restaurants, are greeted by burbling fountains and offered don’t-miss meals like the millionaire’s pizza with black truffles.","{'main': 'A Feast for the Eyes Before Food Is Served', 'kicker': 'Long Island Dining | Melville', 'content_kicker': None, 'print_headline': 'A Feast for the Eyes Before Food Is Served', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Jewel (Melville, NY, Restaurant)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Long Island (NY)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Schaudel, Tom', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Restaurants', 'rank': 4, 'major': 'N'}]",2012-12-15T00:18:49+0000,article,Metro,"{'original': 'By Joanne Starkey', 'person': [{'firstname': 'Joanne', 'middlename': None, 'lastname': 'Starkey', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Review,5c889f7d40d36ff070c1865e,852
https://www.nytimes.com/2012/12/12/world/asia/huge-ivory-stash-is-discovered-in-malaysia.html,"The authorities found more than 1,000 smuggled tusks hidden in mahogany shipments, in one of the biggest seizures in history.","NAIROBI, Kenya — Malaysian authorities said Tuesday that they had uncovered more than 1,000 smuggled elephant tusks hidden in secret compartments in two shipments of mahogany, a staggeringly large seizure that several conservationists said was the biggest in history.","The authorities found more than 1,000 smuggled tusks hidden in mahogany shipments, in one of the biggest seizures in history.","{'main': 'Immense Cache of Smuggled Ivory Is Seized in Malaysia', 'kicker': None, 'content_kicker': None, 'print_headline': 'Immense Cache of Smuggled Ivory Is Seized in Malaysia', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': ""Lord's Resistance Army"", 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Togo', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Spain', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'AFRICA', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Malaysia', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Elephants', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Ivory', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Smuggling', 'rank': 9, 'major': 'N'}]",2012-12-12T00:40:20+0000,article,Foreign,"{'original': 'By Jeffrey Gettleman', 'person': [{'firstname': 'Jeffrey', 'middlename': None, 'lastname': 'Gettleman', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c889f7740d36ff070c184ca,527
https://www.nytimes.com/2012/12/09/nyregion/a-review-of-fancy-lee-asian-bistro-n-sushi-in-babylon.html,Fancy Lee Asian Bistro ’n’ Sushi in Babylon defies its dinerlike looks by offering a menu of Pan-Asian dishes with great flair and variety.,"It is safe to say no one is coming to Fancy Lee Asian Bistro ’n’ Sushi for the décor. The restaurant, which opened early last year in Babylon, resembles neither a sedate traditional-style Japanese restaurant nor an ornate Pan-Asian palace. Instead, it looks like the diner that the building once was.",Fancy Lee Asian Bistro ’n’ Sushi in Babylon defies its dinerlike looks by offering a menu of Pan-Asian dishes with great flair and variety.,"{'main': 'Aiming Beyond the Diner Décor', 'kicker': 'Long Island Dining | Babylon', 'content_kicker': None, 'print_headline': 'Aiming Beyond The Diner Décor', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Babylon (NY)', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': ""Fancy Lee Asian Bistro 'n' Sushi (Babylon, NY)"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Restaurants', 'rank': 3, 'major': 'N'}]",2012-12-08T01:32:02+0000,article,Metro,"{'original': 'By Joanne Starkey', 'person': [{'firstname': 'Joanne', 'middlename': None, 'lastname': 'Starkey', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Review,5c889f6c40d36ff070c1824b,822
https://well.blogs.nytimes.com/2012/11/30/salad-days-and-nights/,These salads are all substantial enough to eat as a meal and have enough calories to sustain you until the next.,"With Thanksgiving behind us and weeks of December holiday eating on its way, it’s a good time for some lighter fare. Martha Rose Shulman offers five new salads that are worth celebrating.",These salads are all substantial enough to eat as a meal and have enough calories to sustain you until the next.,"{'main': 'Salad Days (and Nights)', 'kicker': 'Well', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Cooking and Cookbooks', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Diet and Nutrition', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Recipes', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Salads', 'rank': 4, 'major': 'N'}]",2012-11-30T19:40:30+0000,article,Science,"{'original': 'By Tara Parker-Pope', 'person': [{'firstname': 'Tara', 'middlename': None, 'lastname': 'Parker-Pope', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c88455f40d36ff070afa5e9,242
https://dinersjournal.blogs.nytimes.com/2012/11/27/what-were-reading-574/,A collection of links from the reporters and editors of the Dining section.,"The Daily Beast: It wasn’t a bakers union strike that doomed Twinkies and Wonder Bread, but the inability of Hostess Brands to update its products and business strategy in a changing world. – Glenn Collins",A collection of links from the reporters and editors of the Dining section.,"{'main': 'What We’re Reading', 'kicker': 'Diner&#039;s Journal', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],2012-11-27T13:39:44+0000,article,,"{'original': 'By The New York Times', 'person': [], 'organization': 'The New York Times'}",News,5c88384640d36ff070aca7b4,464
https://www.nytimes.com/2012/11/26/health/post-thanksgiving-cobb-salad.html,Martha Rose Shulman provides five salads substantial enough to stand in for a main course.,"Thanksgiving is over, the holiday season is close upon us and a week of salads for dinner is probably a good idea. If you still have leftover Thanksgiving turkey or vegetables in need of a home, composed salads fit that bill nicely. I began working on this week’s recipes with leftover turkey in mind, though I tested the recipes that call for it with chicken breast tenders that I cooked in my wok: I seasoned the chicken with kosher salt, heated the wok over high heat, added a little canola oil – about a tablespoon -- and cooked the chicken tenders for about 3 to 4 minutes a side. When they were cool I shredded them and used them in a November Recipes for Health rendition of a Cobb salad (no bacon, and carrots instead of tomatoes). I also used the chicken in a spinach salad and made it optional in a sweet potato and kale salad.",Martha Rose Shulman provides five salads substantial enough to stand in for a main course.,"{'main': 'After a Feast, Salads Take Center Stage', 'kicker': 'Recipes for Health', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Medicine and Health', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Recipes', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Diet and Nutrition', 'rank': 3, 'major': 'N'}]",2012-11-26T16:29:38+0000,article,Science,"{'original': None, 'person': None, 'organization': None}",News,5c889f4f40d36ff070c17b14,864
https://cooking.nytimes.com/recipes/1014350-post-thanksgiving-cobb-salad,,"The classic California Cobb salad is a composed salad made with chicken breast, lettuce, avocado, tomatoes, chopped hard-boiled eggs, bacon, and blue cheese. It should never be a jumble: the elements are arranged on a platter or in a wide bowl side by side, then dressed, and it’s up to the diner to mix them together. This version dispenses with the bacon and reduces the amount of Roquefort or blue cheese called for in the traditional Cobb. Tomatoes are not in season so I have eliminated them, too, and replaced them with grated carrots. Chopped toasted almonds, which can be salted if you can handle it, can stand in for the bacon. <br/><br/>",,"{'main': 'Post-Thanksgiving Cobb Salad', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': 'Post-Thanksgiving Cobb Salad', 'seo': None, 'sub': None}",[],2012-11-26T00:00:00+0000,recipe,,"{'original': 'Martha Rose Shulman', 'person': [{'firstname': 'Martha', 'middlename': 'Rose', 'lastname': 'Shulman', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Recipe,5c96c11c40d36ff0709cdbad,0
https://www.nytimes.com/2012/11/18/nyregion/a-review-of-restaurante-el-mariachi-in-trenton.html,"The menu at Restaurante El Mariachi lists almost 40 items, but its little plates outshine the rest.","On its menu, Restaurante El Mariachi calls itself Mexican, but I went to this establishment in Trenton because I had learned online that it served pupusas. These Salvadoran-style, saucer-size corn cakes are delicious; grilled so that the exterior enhances the crisp, tender morsels of pork rind filling, they play nicely against curtido, a pickled cabbage and carrot slaw served on the side. They were equally satisfying filled with melted cheese and loroco, an edible flower, usually pickled, with a taste between asparagus and green bean. When I had almost eaten my fill of these popular snacks, I stayed for the tacos and the seafood soup.","The menu at Restaurante El Mariachi lists almost 40 items, but its little plates outshine the rest.","{'main': 'Where Tacos Make Room for Pupusas', 'kicker': 'New Jersey Dining | Trenton', 'content_kicker': None, 'print_headline': 'Where Tacos Make Room for Pupusas', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Trenton (NJ)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Restaurants', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Restaurante El Mariachi (Trenton, NJ)', 'rank': 3, 'major': 'N'}]",2012-11-17T00:23:41+0000,article,Metro,"{'original': 'By Karla Cook', 'person': [{'firstname': 'Karla', 'middlename': None, 'lastname': 'Cook', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Review,5c889f3540d36ff070c17515,767
https://www.nytimes.com/2012/11/14/dining/off-the-menu-arlington-club-opens-rack-soul-and-boom-closes.html,"Graydon Carter’s Beatrice Inn is finally opening, and Rack & Soul on the Upper West Side is no more.",Opening,"Graydon Carter’s Beatrice Inn is finally opening, and Rack & Soul on the Upper West Side is no more.","{'main': 'Off the Menu', 'kicker': None, 'content_kicker': None, 'print_headline': 'Off the Menu', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Restaurants', 'rank': 1, 'major': 'N'}]",2012-11-14T00:20:52+0000,article,Dining,"{'original': 'By Florence Fabricant', 'person': [{'firstname': 'Florence', 'middlename': None, 'lastname': 'Fabricant', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",List,5c889f2c40d36ff070c17303,716
https://www.nytimes.com/2012/11/11/nyregion/a-review-of-kushi-restaurant-in-nesconset.html,"Kushi, which opened in late September in Nesconset, is owned by brothers-in-law who are the proprietors of Onsen Sushi in Oakdale.","IN light of fuel shortages and long lines at the pumps, I have a new criterion for rating a restaurant: Is it gas-worthy?","Kushi, which opened in late September in Nesconset, is owned by brothers-in-law who are the proprietors of Onsen Sushi in Oakdale.","{'main': 'After the Storm, a Sushi Spectacular', 'kicker': 'Long Island Dining | Nesconset', 'content_kicker': None, 'print_headline': 'After the Storm, A Sushi Spectacular', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Kushi (Nesconset, NY, Restaurant)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Long Island (NY)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Restaurants', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Nesconset (NY)', 'rank': 4, 'major': 'N'}]",2012-11-09T23:54:11+0000,article,Metro,"{'original': 'By Joanne Starkey', 'person': [{'firstname': 'Joanne', 'middlename': None, 'lastname': 'Starkey', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Review,5c889f1b40d36ff070c16f3f,1021
https://tmagazine.blogs.nytimes.com/2012/11/09/edible-selby-happy-trails/,"If Griffith Park is to Los Angeles what Central Park is to New York, then the Trails Cafe might be its bare-bones Tavern on the Green.","If Griffith Park is to Los Angeles what Central Park is to New York, as some Angelenos are wont to say, then the Trails Cafe might be its bare-bones Tavern on the Green. Across the street from one of the park’s most popular trails, which leads up to the Griffith Observatory, the cafe is the pit stop of choice for visitors, most of whom stop in to refuel post-hike. Its owners, Jenny Park and Mickey Petralia, serve Stumptown coffee, savory and sweet pies, avocado sandwiches, chili, scones, cookies and quiches, as well as their ‘‘Snakedog,’’ a pastry-wrapped hot dog. ‘‘I like a rustic, homemade style as opposed to fine-dining type of food,’’ says Park, who is also the pastry chef. The fare fits the surroundings, a rugged network of trails that vein the Santa Monica mountains above Los Feliz. ‘‘People come to escape,’’ she says. ‘‘It’s an oasis away from the main city. And one of the only places in L.A. that doesn’t have parking meters.’’ Go to the interactive slide show >>","If Griffith Park is to Los Angeles what Central Park is to New York, then the Trails Cafe might be its bare-bones Tavern on the Green.","{'main': 'Edible Selby | Happy Trails', 'kicker': 'T Magazine', 'content_kicker': None, 'print_headline': 'Edible Selby: Happy Trails', 'name': None, 'seo': None, 'sub': None}",[],2012-11-09T18:30:02+0000,article,,"{'original': 'By Todd Selby and Abby Aguirre', 'person': [{'firstname': 'Todd', 'middlename': None, 'lastname': 'Selby', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': 'Abby', 'middlename': None, 'lastname': 'Aguirre', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}], 'organization': None}",News,5c88382d40d36ff070aca195,173
https://www.nytimes.com/2012/11/11/travel/eat-like-a-chef-on-st-barts.html,The star chef Jean-Georges Vongerichten serves up some of his top picks for good food on the French island.,"There’s more to St. Barts than its celebrity-studded stunning beaches (though that’s plenty), according to the chef Jean-Georges Vongerichten, who says he has been vacationing there for the last 20 years.",The star chef Jean-Georges Vongerichten serves up some of his top picks for good food on the French island.,"{'main': 'Eat Like a Chef on St. Barts', 'kicker': 'Q&A', 'content_kicker': None, 'print_headline': 'A Chef’s Picks On St. Barts', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Travel and Vacations', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'St Barthelemy (French West Indies)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Vongerichten, Jean-Georges', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Restaurants', 'rank': 4, 'major': 'N'}]",2012-11-08T17:18:26+0000,article,Travel,"{'original': 'By Emily Brennan', 'person': [{'firstname': 'Emily', 'middlename': None, 'lastname': 'Brennan', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Question,5c889f1240d36ff070c16dc9,681
https://www.nytimes.com/2012/11/07/dining/stuffing-deserves-more-days-on-the-table.html,"It’s a standard on Thanksgiving, but this fragrant, inspiring side dish is relegated to holiday-only fare. Why doesn’t stuffing get more respect?","WHY do we cook stuffing only once a year? On any given weekend, a reasonably ambitious cook might roast a bird, mash some potatoes and bake a pie. But stuffing — beloved whether it is sausage or meatless, corn bread or sourdough, inside the bird or out — is cordoned off into a Thanksgiving-only category.","It’s a standard on Thanksgiving, but this fragrant, inspiring side dish is relegated to holiday-only fare. Why doesn’t stuffing get more respect?","{'main': 'Stuffing, Set Free From Turkey', 'kicker': None, 'content_kicker': None, 'print_headline': 'Stuffing, Set Free From Turkey', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Cooking and Cookbooks', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Thanksgiving Day', 'rank': 2, 'major': 'N'}]",2012-11-05T23:07:35+0000,article,Dining,"{'original': 'By Julia Moskin', 'person': [{'firstname': 'Julia', 'middlename': None, 'lastname': 'Moskin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c889f1240d36ff070c16de0,1373
https://www.nytimes.com/2012/11/04/nyregion/a-review-of-havana-central-in-yonkers.html,"Havana Central is designed to evoke pre-revolutionary Cuba, with loud Latin music, dark ceiling fans and Cuban cuisine.","OVER two visits to Havana Central, the Cuban restaurant that opened in April in the new Ridge Hill Shopping Center in Yonkers, I was surprised by the number of times waiters gathered to sing “Happy Birthday.” Bearing candlelit desserts, they repeatedly grouped around diners and gave spirited versions of the song with clapping and a loud “woo, woo” at the end of each line.","Havana Central is designed to evoke pre-revolutionary Cuba, with loud Latin music, dark ceiling fans and Cuban cuisine.","{'main': 'An Evocation of Cuba, Before the Revolution', 'kicker': 'Westchester Dining | Yonkers', 'content_kicker': None, 'print_headline': 'An Evocation of Cuba, Before the Revolution', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Restaurants', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Yonkers (NY)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Havana Central (Yonkers, NY, Restaurant)', 'rank': 3, 'major': 'N'}]",2012-11-03T01:26:01+0000,article,Metro,"{'original': 'By Emily DeNitto', 'person': [{'firstname': 'Emily', 'middlename': None, 'lastname': 'DeNitto', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Review,5c889f0540d36ff070c16b7c,1004
